graph_id,source_node,target_node,label,feature_0,feature_1,feature_2,feature_3
14,7,8,0,1.0,0.0,0.0,0.0
14,7,9,0,0.0,1.0,0.0,0.0
14,8,3,0,1.0,0.0,0.0,0.0
14,8,7,0,1.0,0.0,0.0,0.0
14,9,7,0,0.0,1.0,0.0,0.0
14,10,0,0,0.0,0.0,1.0,0.0
14,10,1,0,0.0,1.0,0.0,0.0
14,10,6,0,0.0,1.0,0.0,0.0
15,0,1,1,1.0,0.0,0.0,0.0
15,0,5,1,1.0,0.0,0.0,0.0
15,1,0,1,1.0,0.0,0.0,0.0
15,1,2,1,1.0,0.0,0.0,0.0
15,2,1,1,1.0,0.0,0.0,0.0
15,2,3,1,1.0,0.0,0.0,0.0
15,3,2,1,1.0,0.0,0.0,0.0
15,3,4,1,1.0,0.0,0.0,0.0
15,3,12,1,0.0,1.0,0.0,0.0
15,4,3,1,1.0,0.0,0.0,0.0
15,4,5,1,1.0,0.0,0.0,0.0
15,4,6,1,0.0,1.0,0.0,0.0
15,5,0,1,1.0,0.0,0.0,0.0
15,5,4,1,1.0,0.0,0.0,0.0
15,6,4,1,0.0,1.0,0.0,0.0
15,6,7,1,1.0,0.0,0.0,0.0
15,6,11,1,1.0,0.0,0.0,0.0
15,7,6,1,1.0,0.0,0.0,0.0
15,7,8,1,1.0,0.0,0.0,0.0
15,8,7,1,1.0,0.0,0.0,0.0
15,8,9,1,1.0,0.0,0.0,0.0
15,8,14,1,0.0,1.0,0.0,0.0
15,9,8,1,1.0,0.0,0.0,0.0
15,9,10,1,1.0,0.0,0.0,0.0
15,10,9,1,1.0,0.0,0.0,0.0
15,10,11,1,1.0,0.0,0.0,0.0
15,11,6,1,1.0,0.0,0.0,0.0
15,11,10,1,1.0,0.0,0.0,0.0
15,11,12,1,0.0,1.0,0.0,0.0
15,12,3,1,0.0,1.0,0.0,0.0
15,12,11,1,0.0,1.0,0.0,0.0
15,12,13,1,0.0,0.0,1.0,0.0
15,13,12,1,0.0,0.0,1.0,0.0
15,14,8,1,0.0,1.0,0.0,0.0
15,14,15,1,0.0,0.0,1.0,0.0
15,14,16,1,0.0,1.0,0.0,0.0
15,15,14,1,0.0,0.0,1.0,0.0
15,16,14,1,0.0,1.0,0.0,0.0
16,0,11,0,0.0,1.0,0.0,0.0
16,1,2,0,1.0,0.0,0.0,0.0
16,1,10,0,1.0,0.0,0.0,0.0
16,2,1,0,1.0,0.0,0.0,0.0
16,2,3,0,1.0,0.0,0.0,0.0
16,3,2,0,1.0,0.0,0.0,0.0
16,3,4,0,1.0,0.0,0.0,0.0
16,3,8,0,1.0,0.0,0.0,0.0
16,4,3,0,1.0,0.0,0.0,0.0
16,4,5,0,1.0,0.0,0.0,0.0
16,5,4,0,1.0,0.0,0.0,0.0
16,5,6,0,1.0,0.0,0.0,0.0
16,5,11,0,0.0,1.0,0.0,0.0
16,6,5,0,1.0,0.0,0.0,0.0
16,6,7,0,1.0,0.0,0.0,0.0
16,7,6,0,1.0,0.0,0.0,0.0
16,7,8,0,1.0,0.0,0.0,0.0
16,8,3,0,1.0,0.0,0.0,0.0
16,8,7,0,1.0,0.0,0.0,0.0
16,8,9,0,1.0,0.0,0.0,0.0
16,9,8,0,1.0,0.0,0.0,0.0
16,9,10,0,1.0,0.0,0.0,0.0
16,10,1,0,1.0,0.0,0.0,0.0
16,10,9,0,1.0,0.0,0.0,0.0
16,11,0,0,0.0,1.0,0.0,0.0
16,11,5,0,0.0,1.0,0.0,0.0
16,11,12,0,0.0,0.0,1.0,0.0
16,12,11,0,0.0,0.0,1.0,0.0
17,0,1,1,1.0,0.0,0.0,0.0
17,0,5,1,1.0,0.0,0.0,0.0
17,1,0,1,1.0,0.0,0.0,0.0
17,1,2,1,1.0,0.0,0.0,0.0
17,2,1,1,1.0,0.0,0.0,0.0
17,2,3,1,1.0,0.0,0.0,0.0
17,2,10,1,0.0,1.0,0.0,0.0
17,3,2,1,1.0,0.0,0.0,0.0
17,3,4,1,1.0,0.0,0.0,0.0
17,3,8,1,0.0,1.0,0.0,0.0
17,4,3,1,1.0,0.0,0.0,0.0
17,4,5,1,1.0,0.0,0.0,0.0
17,5,0,1,1.0,0.0,0.0,0.0
17,5,4,1,1.0,0.0,0.0,0.0
17,5,6,1,0.0,1.0,0.0,0.0
17,6,5,1,0.0,1.0,0.0,0.0
17,6,7,1,0.0,0.0,0.0,1.0
17,7,6,1,0.0,0.0,0.0,1.0
17,8,3,1,0.0,1.0,0.0,0.0
17,8,9,1,0.0,1.0,0.0,0.0
17,9,8,1,0.0,1.0,0.0,0.0
17,9,10,1,1.0,0.0,0.0,0.0
17,9,14,1,1.0,0.0,0.0,0.0
17,10,2,1,0.0,1.0,0.0,0.0
17,10,9,1,1.0,0.0,0.0,0.0
17,10,11,1,1.0,0.0,0.0,0.0
17,11,10,1,1.0,0.0,0.0,0.0
17,11,12,1,1.0,0.0,0.0,0.0
17,12,11,1,1.0,0.0,0.0,0.0
17,12,13,1,1.0,0.0,0.0,0.0
17,13,12,1,1.0,0.0,0.0,0.0
17,13,14,1,1.0,0.0,0.0,0.0
17,13,15,1,0.0,1.0,0.0,0.0
17,14,9,1,1.0,0.0,0.0,0.0
17,14,13,1,1.0,0.0,0.0,0.0
17,15,13,1,0.0,1.0,0.0,0.0
17,15,16,1,0.0,0.0,1.0,0.0
17,15,17,1,0.0,1.0,0.0,0.0
17,16,15,1,0.0,0.0,1.0,0.0
17,17,15,1,0.0,1.0,0.0,0.0
18,0,1,1,1.0,0.0,0.0,0.0
18,0,17,1,1.0,0.0,0.0,0.0
18,1,0,1,1.0,0.0,0.0,0.0
18,1,14,1,1.0,0.0,0.0,0.0
18,2,3,1,0.0,0.0,1.0,0.0
18,2,4,1,0.0,1.0,0.0,0.0
18,2,17,1,0.0,1.0,0.0,0.0
18,3,2,1,0.0,0.0,1.0,0.0
18,4,2,1,0.0,1.0,0.0,0.0
18,5,6,1,1.0,0.0,0.0,0.0
18,5,10,1,1.0,0.0,0.0,0.0
18,6,5,1,1.0,0.0,0.0,0.0
18,6,7,1,1.0,0.0,0.0,0.0
18,7,6,1,1.0,0.0,0.0,0.0
18,7,8,1,1.0,0.0,0.0,0.0
18,7,14,1,0.0,1.0,0.0,0.0
18,8,7,1,1.0,0.0,0.0,0.0
18,8,9,1,1.0,0.0,0.0,0.0
18,9,8,1,1.0,0.0,0.0,0.0
18,9,10,1,1.0,0.0,0.0,0.0
18,9,11,1,0.0,1.0,0.0,0.0
18,10,5,1,1.0,0.0,0.0,0.0
18,10,9,1,1.0,0.0,0.0,0.0
18,11,9,1,0.0,1.0,0.0,0.0
18,11,12,1,0.0,0.0,1.0,0.0
18,11,13,1,0.0,1.0,0.0,0.0
18,12,11,1,0.0,0.0,1.0,0.0
18,13,11,1,0.0,1.0,0.0,0.0
18,14,1,1,1.0,0.0,0.0,0.0
18,14,7,1,0.0,1.0,0.0,0.0
18,14,15,1,1.0,0.0,0.0,0.0
18,15,14,1,1.0,0.0,0.0,0.0
18,15,16,1,1.0,0.0,0.0,0.0
18,16,15,1,1.0,0.0,0.0,0.0
18,16,17,1,1.0,0.0,0.0,0.0
18,17,0,1,1.0,0.0,0.0,0.0
18,17,2,1,0.0,1.0,0.0,0.0
18,17,16,1,1.0,0.0,0.0,0.0
19,0,1,1,1.0,0.0,0.0,0.0
19,0,22,1,1.0,0.0,0.0,0.0
19,1,0,1,1.0,0.0,0.0,0.0
19,1,2,1,1.0,0.0,0.0,0.0
19,1,6,1,1.0,0.0,0.0,0.0
19,2,1,1,1.0,0.0,0.0,0.0
19,2,3,1,1.0,0.0,0.0,0.0
19,3,2,1,1.0,0.0,0.0,0.0
19,3,4,1,1.0,0.0,0.0,0.0
19,4,3,1,1.0,0.0,0.0,0.0
19,4,5,1,1.0,0.0,0.0,0.0
19,5,4,1,1.0,0.0,0.0,0.0
19,5,6,1,1.0,0.0,0.0,0.0
19,5,9,1,0.0,1.0,0.0,0.0
19,6,1,1,1.0,0.0,0.0,0.0
19,6,5,1,1.0,0.0,0.0,0.0
19,6,7,1,1.0,0.0,0.0,0.0
19,7,6,1,1.0,0.0,0.0,0.0
19,7,8,1,0.0,1.0,0.0,0.0
19,7,21,1,1.0,0.0,0.0,0.0
19,8,7,1,0.0,1.0,0.0,0.0
19,8,9,1,0.0,0.0,1.0,0.0
19,9,5,1,0.0,1.0,0.0,0.0
19,9,8,1,0.0,0.0,1.0,0.0
19,9,10,1,0.0,1.0,0.0,0.0
19,10,9,1,0.0,1.0,0.0,0.0
19,10,11,1,0.0,0.0,1.0,0.0
19,10,12,1,0.0,1.0,0.0,0.0
19,11,10,1,0.0,0.0,1.0,0.0
19,12,10,1,0.0,1.0,0.0,0.0
19,13,14,1,1.0,0.0,0.0,0.0
19,13,18,1,1.0,0.0,0.0,0.0
19,14,13,1,1.0,0.0,0.0,0.0
19,14,15,1,1.0,0.0,0.0,0.0
19,15,14,1,1.0,0.0,0.0,0.0
19,15,16,1,1.0,0.0,0.0,0.0
19,16,15,1,1.0,0.0,0.0,0.0
19,16,17,1,1.0,0.0,0.0,0.0
19,16,22,1,1.0,0.0,0.0,0.0
19,17,16,1,1.0,0.0,0.0,0.0
19,17,18,1,1.0,0.0,0.0,0.0
19,17,19,1,1.0,0.0,0.0,0.0
19,18,13,1,1.0,0.0,0.0,0.0
19,18,17,1,1.0,0.0,0.0,0.0
19,19,17,1,1.0,0.0,0.0,0.0
19,19,20,1,1.0,0.0,0.0,0.0
19,20,19,1,1.0,0.0,0.0,0.0
19,20,21,1,1.0,0.0,0.0,0.0
19,21,7,1,1.0,0.0,0.0,0.0
19,21,20,1,1.0,0.0,0.0,0.0
19,21,22,1,1.0,0.0,0.0,0.0
19,22,0,1,1.0,0.0,0.0,0.0
19,22,16,1,1.0,0.0,0.0,0.0
19,22,21,1,1.0,0.0,0.0,0.0
20,0,1,1,1.0,0.0,0.0,0.0
20,0,17,1,1.0,0.0,0.0,0.0
20,1,0,1,1.0,0.0,0.0,0.0
20,1,2,1,1.0,0.0,0.0,0.0
20,2,1,1,1.0,0.0,0.0,0.0
20,2,3,1,1.0,0.0,0.0,0.0
20,2,19,1,1.0,0.0,0.0,0.0
20,3,2,1,1.0,0.0,0.0,0.0
20,3,4,1,1.0,0.0,0.0,0.0
20,4,3,1,1.0,0.0,0.0,0.0
20,4,5,1,1.0,0.0,0.0,0.0
20,5,4,1,1.0,0.0,0.0,0.0
20,5,6,1,1.0,0.0,0.0,0.0
20,5,20,1,1.0,0.0,0.0,0.0
20,6,5,1,1.0,0.0,0.0,0.0
20,6,7,1,1.0,0.0,0.0,0.0
20,7,6,1,1.0,0.0,0.0,0.0
20,7,8,1,1.0,0.0,0.0,0.0
20,8,7,1,1.0,0.0,0.0,0.0
20,8,9,1,1.0,0.0,0.0,0.0
20,8,21,1,1.0,0.0,0.0,0.0
20,9,8,1,1.0,0.0,0.0,0.0
20,9,10,1,1.0,0.0,0.0,0.0
20,9,24,1,0.0,1.0,0.0,0.0
20,10,9,1,1.0,0.0,0.0,0.0
20,10,11,1,1.0,0.0,0.0,0.0
20,11,10,1,1.0,0.0,0.0,0.0
20,11,12,1,1.0,0.0,0.0,0.0
20,11,22,1,1.0,0.0,0.0,0.0
20,12,11,1,1.0,0.0,0.0,0.0
20,12,13,1,1.0,0.0,0.0,0.0
20,13,12,1,1.0,0.0,0.0,0.0
20,13,14,1,1.0,0.0,0.0,0.0
20,14,13,1,1.0,0.0,0.0,0.0
20,14,15,1,1.0,0.0,0.0,0.0
20,14,23,1,1.0,0.0,0.0,0.0
20,15,14,1,1.0,0.0,0.0,0.0
20,15,16,1,1.0,0.0,0.0,0.0
20,16,15,1,1.0,0.0,0.0,0.0
20,16,17,1,1.0,0.0,0.0,0.0
20,17,0,1,1.0,0.0,0.0,0.0
20,17,16,1,1.0,0.0,0.0,0.0
20,17,18,1,1.0,0.0,0.0,0.0
20,18,17,1,1.0,0.0,0.0,0.0
20,18,19,1,1.0,0.0,0.0,0.0
20,18,23,1,1.0,0.0,0.0,0.0
20,19,2,1,1.0,0.0,0.0,0.0
20,19,18,1,1.0,0.0,0.0,0.0
20,19,20,1,1.0,0.0,0.0,0.0
20,20,5,1,1.0,0.0,0.0,0.0
20,20,19,1,1.0,0.0,0.0,0.0
20,20,21,1,1.0,0.0,0.0,0.0
20,21,8,1,1.0,0.0,0.0,0.0
20,21,20,1,1.0,0.0,0.0,0.0
20,21,22,1,1.0,0.0,0.0,0.0
20,22,11,1,1.0,0.0,0.0,0.0
20,22,21,1,1.0,0.0,0.0,0.0
20,22,23,1,1.0,0.0,0.0,0.0
20,23,14,1,1.0,0.0,0.0,0.0
20,23,18,1,1.0,0.0,0.0,0.0
20,23,22,1,1.0,0.0,0.0,0.0
20,24,9,1,0.0,1.0,0.0,0.0
20,24,25,1,0.0,0.0,1.0,0.0
20,24,26,1,0.0,1.0,0.0,0.0
20,25,24,1,0.0,0.0,1.0,0.0
20,26,24,1,0.0,1.0,0.0,0.0
21,0,1,1,1.0,0.0,0.0,0.0
21,0,5,1,1.0,0.0,0.0,0.0
21,1,0,1,1.0,0.0,0.0,0.0
21,1,2,1,1.0,0.0,0.0,0.0
21,2,1,1,1.0,0.0,0.0,0.0
21,2,3,1,1.0,0.0,0.0,0.0
21,3,2,1,1.0,0.0,0.0,0.0
21,3,4,1,1.0,0.0,0.0,0.0
21,3,17,1,1.0,0.0,0.0,0.0
21,4,3,1,1.0,0.0,0.0,0.0
21,4,5,1,1.0,0.0,0.0,0.0
21,4,6,1,1.0,0.0,0.0,0.0
21,5,0,1,1.0,0.0,0.0,0.0
21,5,4,1,1.0,0.0,0.0,0.0
21,6,4,1,1.0,0.0,0.0,0.0
21,6,7,1,1.0,0.0,0.0,0.0
21,7,6,1,1.0,0.0,0.0,0.0
21,7,8,1,1.0,0.0,0.0,0.0
21,7,16,1,1.0,0.0,0.0,0.0
21,8,7,1,1.0,0.0,0.0,0.0
21,8,9,1,1.0,0.0,0.0,0.0
21,9,8,1,1.0,0.0,0.0,0.0
21,9,10,1,1.0,0.0,0.0,0.0
21,10,9,1,1.0,0.0,0.0,0.0
21,10,11,1,1.0,0.0,0.0,0.0
21,10,15,1,1.0,0.0,0.0,0.0
21,11,10,1,1.0,0.0,0.0,0.0
21,11,12,1,1.0,0.0,0.0,0.0
21,12,11,1,1.0,0.0,0.0,0.0
21,12,13,1,1.0,0.0,0.0,0.0
21,13,12,1,1.0,0.0,0.0,0.0
21,13,14,1,1.0,0.0,0.0,0.0
21,13,20,1,0.0,1.0,0.0,0.0
21,14,13,1,1.0,0.0,0.0,0.0
21,14,15,1,1.0,0.0,0.0,0.0
21,14,19,1,1.0,0.0,0.0,0.0
21,15,10,1,1.0,0.0,0.0,0.0
21,15,14,1,1.0,0.0,0.0,0.0
21,15,16,1,1.0,0.0,0.0,0.0
21,16,7,1,1.0,0.0,0.0,0.0
21,16,15,1,1.0,0.0,0.0,0.0
21,16,17,1,1.0,0.0,0.0,0.0
21,17,3,1,1.0,0.0,0.0,0.0
21,17,16,1,1.0,0.0,0.0,0.0
21,17,18,1,1.0,0.0,0.0,0.0
21,18,17,1,1.0,0.0,0.0,0.0
21,18,19,1,1.0,0.0,0.0,0.0
21,19,14,1,1.0,0.0,0.0,0.0
21,19,18,1,1.0,0.0,0.0,0.0
21,20,13,1,0.0,1.0,0.0,0.0
21,20,21,1,0.0,0.0,1.0,0.0
21,20,22,1,0.0,1.0,0.0,0.0
21,21,20,1,0.0,0.0,1.0,0.0
21,22,20,1,0.0,1.0,0.0,0.0
22,0,22,1,0.0,0.0,1.0,0.0
22,1,22,1,0.0,1.0,0.0,0.0
22,2,3,1,0.0,0.0,1.0,0.0
22,2,4,1,0.0,1.0,0.0,0.0
22,2,18,1,0.0,1.0,0.0,0.0
22,3,2,1,0.0,0.0,1.0,0.0
22,4,2,1,0.0,1.0,0.0,0.0
22,5,6,1,1.0,0.0,0.0,0.0
22,5,10,1,1.0,0.0,0.0,0.0
22,6,5,1,1.0,0.0,0.0,0.0
22,6,7,1,1.0,0.0,0.0,0.0
22,7,6,1,1.0,0.0,0.0,0.0
22,7,8,1,1.0,0.0,0.0,0.0
22,7,17,1,0.0,1.0,0.0,0.0
22,8,7,1,1.0,0.0,0.0,0.0
22,8,9,1,1.0,0.0,0.0,0.0
22,8,14,1,0.0,1.0,0.0,0.0
22,9,8,1,1.0,0.0,0.0,0.0
22,9,10,1,1.0,0.0,0.0,0.0
22,10,5,1,1.0,0.0,0.0,0.0
22,10,9,1,1.0,0.0,0.0,0.0
22,10,11,1,0.0,1.0,0.0,0.0
22,11,10,1,0.0,1.0,0.0,0.0
22,11,12,1,0.0,0.0,1.0,0.0
22,11,13,1,0.0,1.0,0.0,0.0
22,12,11,1,0.0,0.0,1.0,0.0
22,13,11,1,0.0,1.0,0.0,0.0
22,14,8,1,0.0,1.0,0.0,0.0
22,14,15,1,0.0,0.0,1.0,0.0
22,14,16,1,0.0,1.0,0.0,0.0
22,15,14,1,0.0,0.0,1.0,0.0
22,16,14,1,0.0,1.0,0.0,0.0
22,16,17,1,1.0,0.0,0.0,0.0
22,16,21,1,1.0,0.0,0.0,0.0
22,17,7,1,0.0,1.0,0.0,0.0
22,17,16,1,1.0,0.0,0.0,0.0
22,17,18,1,1.0,0.0,0.0,0.0
22,18,2,1,0.0,1.0,0.0,0.0
22,18,17,1,1.0,0.0,0.0,0.0
22,18,19,1,1.0,0.0,0.0,0.0
22,19,18,1,1.0,0.0,0.0,0.0
22,19,20,1,1.0,0.0,0.0,0.0
22,20,19,1,1.0,0.0,0.0,0.0
22,20,21,1,1.0,0.0,0.0,0.0
22,20,22,1,0.0,1.0,0.0,0.0
22,21,16,1,1.0,0.0,0.0,0.0
22,21,20,1,1.0,0.0,0.0,0.0
22,22,0,1,0.0,0.0,1.0,0.0
22,22,1,1,0.0,1.0,0.0,0.0
22,22,20,1,0.0,1.0,0.0,0.0
23,0,1,1,1.0,0.0,0.0,0.0
23,0,17,1,1.0,0.0,0.0,0.0
23,1,0,1,1.0,0.0,0.0,0.0
23,1,2,1,1.0,0.0,0.0,0.0
23,2,1,1,1.0,0.0,0.0,0.0
23,2,3,1,1.0,0.0,0.0,0.0
23,3,2,1,1.0,0.0,0.0,0.0
23,3,4,1,1.0,0.0,0.0,0.0
23,3,16,1,1.0,0.0,0.0,0.0
23,4,3,1,1.0,0.0,0.0,0.0
23,4,5,1,1.0,0.0,0.0,0.0
23,5,4,1,1.0,0.0,0.0,0.0
23,5,6,1,1.0,0.0,0.0,0.0
23,5,14,1,1.0,0.0,0.0,0.0
23,6,5,1,1.0,0.0,0.0,0.0
23,6,7,1,1.0,0.0,0.0,0.0
23,6,11,1,1.0,0.0,0.0,0.0
23,7,6,1,1.0,0.0,0.0,0.0
23,7,8,1,1.0,0.0,0.0,0.0
23,8,7,1,1.0,0.0,0.0,0.0
23,8,9,1,1.0,0.0,0.0,0.0
23,9,8,1,1.0,0.0,0.0,0.0
23,9,10,1,1.0,0.0,0.0,0.0
23,10,9,1,1.0,0.0,0.0,0.0
23,10,11,1,1.0,0.0,0.0,0.0
23,10,19,1,0.0,1.0,0.0,0.0
23,11,6,1,1.0,0.0,0.0,0.0
23,11,10,1,1.0,0.0,0.0,0.0
23,11,12,1,1.0,0.0,0.0,0.0
23,12,11,1,1.0,0.0,0.0,0.0
23,12,13,1,1.0,0.0,0.0,0.0
23,12,18,1,0.0,1.0,0.0,0.0
23,13,12,1,1.0,0.0,0.0,0.0
23,13,14,1,1.0,0.0,0.0,0.0
23,14,5,1,1.0,0.0,0.0,0.0
23,14,13,1,1.0,0.0,0.0,0.0
23,14,15,1,1.0,0.0,0.0,0.0
23,15,14,1,1.0,0.0,0.0,0.0
23,15,16,1,1.0,0.0,0.0,0.0
23,16,3,1,1.0,0.0,0.0,0.0
23,16,15,1,1.0,0.0,0.0,0.0
23,16,17,1,1.0,0.0,0.0,0.0
23,17,0,1,1.0,0.0,0.0,0.0
23,17,16,1,1.0,0.0,0.0,0.0
23,18,12,1,0.0,1.0,0.0,0.0
23,18,19,1,0.0,0.0,1.0,0.0
23,19,10,1,0.0,1.0,0.0,0.0
23,19,18,1,0.0,0.0,1.0,0.0
23,19,20,1,0.0,1.0,0.0,0.0
23,20,19,1,0.0,1.0,0.0,0.0
23,20,21,1,0.0,0.0,1.0,0.0
23,20,22,1,0.0,1.0,0.0,0.0
23,21,20,1,0.0,0.0,1.0,0.0
23,22,20,1,0.0,1.0,0.0,0.0
24,0,1,1,1.0,0.0,0.0,0.0
24,0,5,1,1.0,0.0,0.0,0.0
24,1,0,1,1.0,0.0,0.0,0.0
24,1,2,1,1.0,0.0,0.0,0.0
24,2,1,1,1.0,0.0,0.0,0.0
24,2,3,1,1.0,0.0,0.0,0.0
24,3,2,1,1.0,0.0,0.0,0.0
24,3,4,1,1.0,0.0,0.0,0.0
24,3,12,1,0.0,1.0,0.0,0.0
24,4,3,1,1.0,0.0,0.0,0.0
24,4,5,1,1.0,0.0,0.0,0.0
24,4,6,1,0.0,1.0,0.0,0.0
24,5,0,1,1.0,0.0,0.0,0.0
24,5,4,1,1.0,0.0,0.0,0.0
24,6,4,1,0.0,1.0,0.0,0.0
24,6,7,1,1.0,0.0,0.0,0.0
24,6,11,1,1.0,0.0,0.0,0.0
24,7,6,1,1.0,0.0,0.0,0.0
24,7,8,1,1.0,0.0,0.0,0.0
24,8,7,1,1.0,0.0,0.0,0.0
24,8,9,1,1.0,0.0,0.0,0.0
24,9,8,1,1.0,0.0,0.0,0.0
24,9,10,1,1.0,0.0,0.0,0.0
24,10,9,1,1.0,0.0,0.0,0.0
24,10,11,1,1.0,0.0,0.0,0.0
24,10,15,1,1.0,0.0,0.0,0.0
24,11,6,1,1.0,0.0,0.0,0.0
24,11,10,1,1.0,0.0,0.0,0.0
24,11,12,1,1.0,0.0,0.0,0.0
24,12,3,1,0.0,1.0,0.0,0.0
24,12,11,1,1.0,0.0,0.0,0.0
24,12,13,1,1.0,0.0,0.0,0.0
24,13,12,1,1.0,0.0,0.0,0.0
24,13,14,1,1.0,0.0,0.0,0.0
24,13,19,1,0.0,1.0,0.0,0.0
24,14,13,1,1.0,0.0,0.0,0.0
24,14,15,1,1.0,0.0,0.0,0.0
24,14,16,1,0.0,1.0,0.0,0.0
24,15,10,1,1.0,0.0,0.0,0.0
24,15,14,1,1.0,0.0,0.0,0.0
24,16,14,1,0.0,1.0,0.0,0.0
24,16,17,1,0.0,0.0,1.0,0.0
24,16,18,1,0.0,1.0,0.0,0.0
24,17,16,1,0.0,0.0,1.0,0.0
24,18,16,1,0.0,1.0,0.0,0.0
24,19,13,1,0.0,1.0,0.0,0.0
24,19,20,1,0.0,0.0,1.0,0.0
24,19,21,1,0.0,1.0,0.0,0.0
24,20,19,1,0.0,0.0,1.0,0.0
24,21,19,1,0.0,1.0,0.0,0.0
25,0,1,1,1.0,0.0,0.0,0.0
25,0,5,1,1.0,0.0,0.0,0.0
25,1,0,1,1.0,0.0,0.0,0.0
25,1,2,1,1.0,0.0,0.0,0.0
25,2,1,1,1.0,0.0,0.0,0.0
25,2,3,1,1.0,0.0,0.0,0.0
25,2,21,1,0.0,1.0,0.0,0.0
25,3,2,1,1.0,0.0,0.0,0.0
25,3,4,1,1.0,0.0,0.0,0.0
25,3,18,1,0.0,1.0,0.0,0.0
25,4,3,1,1.0,0.0,0.0,0.0
25,4,5,1,1.0,0.0,0.0,0.0
25,5,0,1,1.0,0.0,0.0,0.0
25,5,4,1,1.0,0.0,0.0,0.0
25,5,6,1,0.0,1.0,0.0,0.0
25,6,5,1,0.0,1.0,0.0,0.0
25,6,7,1,1.0,0.0,0.0,0.0
25,6,11,1,1.0,0.0,0.0,0.0
25,7,6,1,1.0,0.0,0.0,0.0
25,7,8,1,1.0,0.0,0.0,0.0
25,8,7,1,1.0,0.0,0.0,0.0
25,8,9,1,1.0,0.0,0.0,0.0
25,9,8,1,1.0,0.0,0.0,0.0
25,9,10,1,1.0,0.0,0.0,0.0
25,9,15,1,0.0,1.0,0.0,0.0
25,10,9,1,1.0,0.0,0.0,0.0
25,10,11,1,1.0,0.0,0.0,0.0
25,11,6,1,1.0,0.0,0.0,0.0
25,11,10,1,1.0,0.0,0.0,0.0
25,11,12,1,0.0,1.0,0.0,0.0
25,12,11,1,0.0,1.0,0.0,0.0
25,12,13,1,0.0,0.0,1.0,0.0
25,12,14,1,0.0,1.0,0.0,0.0
25,13,12,1,0.0,0.0,1.0,0.0
25,14,12,1,0.0,1.0,0.0,0.0
25,15,9,1,0.0,1.0,0.0,0.0
25,15,16,1,0.0,0.0,1.0,0.0
25,15,17,1,0.0,1.0,0.0,0.0
25,16,15,1,0.0,0.0,1.0,0.0
25,17,15,1,0.0,1.0,0.0,0.0
25,18,3,1,0.0,1.0,0.0,0.0
25,18,19,1,0.0,0.0,1.0,0.0
25,18,20,1,0.0,1.0,0.0,0.0
25,19,18,1,0.0,0.0,1.0,0.0
25,20,18,1,0.0,1.0,0.0,0.0
25,21,2,1,0.0,1.0,0.0,0.0
25,21,22,1,0.0,0.0,1.0,0.0
25,21,23,1,0.0,1.0,0.0,0.0
25,22,21,1,0.0,0.0,1.0,0.0
25,23,21,1,0.0,1.0,0.0,0.0
26,0,1,1,1.0,0.0,0.0,0.0
26,0,5,1,1.0,0.0,0.0,0.0
26,1,0,1,1.0,0.0,0.0,0.0
26,1,2,1,1.0,0.0,0.0,0.0
26,2,1,1,1.0,0.0,0.0,0.0
26,2,3,1,1.0,0.0,0.0,0.0
26,2,15,1,0.0,1.0,0.0,0.0
26,3,2,1,1.0,0.0,0.0,0.0
26,3,4,1,1.0,0.0,0.0,0.0
26,3,13,1,0.0,1.0,0.0,0.0
26,4,3,1,1.0,0.0,0.0,0.0
26,4,5,1,1.0,0.0,0.0,0.0
26,5,0,1,1.0,0.0,0.0,0.0
26,5,4,1,1.0,0.0,0.0,0.0
26,5,6,1,0.0,1.0,0.0,0.0
26,6,5,1,0.0,1.0,0.0,0.0
26,6,7,1,0.0,1.0,0.0,0.0
26,7,6,1,0.0,1.0,0.0,0.0
26,7,8,1,0.0,0.0,1.0,0.0
26,7,9,1,0.0,1.0,0.0,0.0
26,8,7,1,0.0,0.0,1.0,0.0
26,9,7,1,0.0,1.0,0.0,0.0
26,9,10,1,0.0,1.0,0.0,0.0
26,9,11,1,0.0,1.0,0.0,0.0
26,9,12,1,0.0,1.0,0.0,0.0
26,10,9,1,0.0,1.0,0.0,0.0
26,11,9,1,0.0,1.0,0.0,0.0
26,12,9,1,0.0,1.0,0.0,0.0
26,13,3,1,0.0,1.0,0.0,0.0
26,13,14,1,0.0,1.0,0.0,0.0
26,14,13,1,0.0,1.0,0.0,0.0
26,14,15,1,1.0,0.0,0.0,0.0
26,14,19,1,1.0,0.0,0.0,0.0
26,15,2,1,0.0,1.0,0.0,0.0
26,15,14,1,1.0,0.0,0.0,0.0
26,15,16,1,1.0,0.0,0.0,0.0
26,16,15,1,1.0,0.0,0.0,0.0
26,16,17,1,1.0,0.0,0.0,0.0
26,17,16,1,1.0,0.0,0.0,0.0
26,17,18,1,1.0,0.0,0.0,0.0
26,18,17,1,1.0,0.0,0.0,0.0
26,18,19,1,1.0,0.0,0.0,0.0
26,18,20,1,0.0,1.0,0.0,0.0
26,19,14,1,1.0,0.0,0.0,0.0
26,19,18,1,1.0,0.0,0.0,0.0
26,20,18,1,0.0,1.0,0.0,0.0
26,20,21,1,0.0,0.0,1.0,0.0
26,20,22,1,0.0,1.0,0.0,0.0
26,21,20,1,0.0,0.0,1.0,0.0
26,22,20,1,0.0,1.0,0.0,0.0
27,0,1,0,1.0,0.0,0.0,0.0
